Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2630.582	-2733.586	103.0035	1.066358	1.214785	0.346929	0.819147	0.180853	1.607151
6	-2630.021	-2733.121	103.1003	1.112337	1.089514	0.4053208	0.823903	0.176097	1.498353
12	-2631.18	-2734.646	103.4661	1.295989	1.037235	0.4053208	0.769464	0.230536	1.088993
18	-2628.302	-2731.604	103.3014	1.314855	1.202988	0.3972198	0.802203	0.197797	1.097394
24	-2628.254	-2732.796	104.5427	1.14786	0.4964643	0.2406907	0.679794	0.320206	1.192976
30	-2628.496	-2732.843	104.3475	0.9577393	0.4450703	0.2931399	0.679736	0.320264	1.467704
36	-2632.628	-2736.834	104.2061	0.9455554	0.4784251	0.197746	0.718002	0.281998	1.722004
42	-2639.458	-2743.522	104.0642	1.041492	0.6807317	0.197746	0.674491	0.325509	1.536331
48	-2639.294	-2743.318	104.0241	1.022999	0.6456754	0.2593403	0.766733	0.233267	1.488214
54	-2632.441	-2735.343	102.9025	1.047047	1.097121	0.2593403	0.715242	0.284758	1.90742
60	-2624.941	-2728.446	103.5048	1.170329	0.9643754	0.3222465	0.748628	0.251372	1.36873
66	-2624.938	-2728.456	103.5176	1.282023	1.225986	0.3673619	0.774908	0.225092	0.9570079
72	-2621.766	-2725.904	104.137	1.515718	0.8027171	0.243555	0.709522	0.290478	0.7882736
78	-2626.228	-2730.216	103.9878	1.438716	0.8193511	0.2532356	0.684167	0.315833	0.9958858
84	-2622.99	-2727.114	104.1244	1.438716	0.8193511	0.2532356	0.745627	0.254373	0.846015
90	-2619.253	-2723.539	104.2854	1.509421	0.6844048	0.2532356	0.727072	0.272928	0.7600721
96	-2622.134	-2726.407	104.2727	1.592538	0.6844048	0.2532356	0.703869	0.296131	0.6348018
102	-2635.517	-2739.593	104.0758	1.685048	0.7404848	0.2532356	0.667994	0.332006	0.6996039
108	-2622.552	-2726.739	104.1873	1.451611	0.7404848	0.2317012	0.740287	0.259713	0.933421
114	-2625.112	-2729.434	104.3217	1.510879	0.7404848	0.2181798	0.690177	0.309823	0.7379651
120	-2625.937	-2729.321	103.3835	1.232885	1.221334	0.2977126	0.709966	0.290034	1.266928
126	-2627.94	-2731.433	103.4932	1.280056	1.221334	0.2977126	0.763259	0.236741	1.132314
132	-2627.442	-2730.464	103.0212	1.397478	1.774734	0.2977126	0.7925	0.2075	1.081909
138	-2620.315	-2723.83	103.5148	1.400254	1.001174	0.372462	0.76436	0.23564	1.039146
144	-2615.221	-2718.828	103.6071	1.453827	1.001174	0.372462	0.77631	0.22369	0.8871468
150	-2625.21	-2728.853	103.6426	1.33116	0.9560887	0.3126951	0.752118	0.247882	1.145293
156	-2623.785	-2727.496	103.7115	1.228275	0.9560887	0.3279333	0.783164	0.216836	1.145293
162	-2620.79	-2724.126	103.3357	1.236703	1.338671	0.3323748	0.846093	0.153907	1.154663
168	-2636.341	-2740.489	104.148	1.235953	0.5977944	0.251469	0.786558	0.213442	1.29393
174	-2631.732	-2735.742	104.01	1.149683	0.7664573	0.251469	0.683721	0.316279	1.29393
180	-2640.426	-2743.589	103.1625	1.250606	1.247013	0.3279333	0.777956	0.222044	1.358066
186	-2644.646	-2747.906	103.2601	1.21442	1.247013	0.3279333	0.797864	0.202136	1.308951
192	-2633.548	-2737.889	104.3409	1.480406	0.5559294	0.2978331	0.796638	0.203362	0.8232919
198	-2632.289	-2735.393	103.1035	1.480406	1.376263	0.4326379	0.744085	0.255915	0.9212665
204	-2627.97	-2731.557	103.5874	1.500638	1.000867	0.4006122	0.847523	0.152477	0.7844913
210	-2638.675	-2742.054	103.3788	1.125011	0.9486977	0.3437408	0.682681	0.317319	1.477191
216	-2632.329	-2735.849	103.5205	1.119091	0.9486977	0.2827795	0.785159	0.214841	1.479184
222	-2633.158	-2736.069	102.9109	1.138287	1.525444	0.4550838	0.74617	0.25383	1.274497
228	-2631.328	-2734.53	103.2019	1.328165	1.060149	0.4033402	0.668124	0.331876	1.274497
234	-2632.018	-2735.275	103.2568	1.304589	1.149418	0.3467037	0.76921	0.23079	1.274497
240	-2633.033	-2736.642	103.6093	1.862621	0.9158879	0.3091607	0.741717	0.258283	0.4212142
246	-2639.023	-2743.09	104.0669	1.838272	0.7664281	0.2118462	0.75212	0.24788	0.5083926
252	-2640.919	-2744.707	103.7879	1.386755	1.009132	0.2873084	0.859301	0.140699	0.9586149
258	-2646.926	-2750.447	103.5216	1.409535	1.376894	0.2150845	0.833263	0.166737	1.066126
264	-2628.679	-2732.8	104.1208	1.765697	0.6211572	0.2918125	0.762387	0.237613	0.5182035
270	-2628.389	-2732.69	104.3009	1.734758	0.6211572	0.2333161	0.707896	0.292104	0.5069791
276	-2627.179	-2731.335	104.1561	1.701555	0.7730961	0.2251586	0.771827	0.228173	0.5304823
282	-2622.435	-2726.5	104.0653	1.693969	0.8405437	0.2190711	0.759457	0.240543	0.6510502
288	-2617.62	-2721.546	103.9258	1.794299	0.8405437	0.2398246	0.732281	0.267719	0.6070306
294	-2629.193	-2733.162	103.9692	1.737391	0.8405437	0.2490835	0.717814	0.282186	0.5706514
300	-2628.38	-2731.713	103.3329	1.336055	1.370024	0.2835042	0.770827	0.229173	1.146415
306	-2627.005	-2730.321	103.3165	1.338486	1.119511	0.4047951	0.827847	0.172153	1.116753
312	-2624.418	-2727.014	102.5959	1.32981	2.232997	0.3601136	0.761701	0.238299	1.160098
318	-2624.614	-2727.81	103.1959	1.29618	1.140107	0.4568832	0.711236	0.288764	1.160098
324	-2630.556	-2733.286	102.7298	1.323067	1.514683	0.4568832	0.741843	0.258157	1.275342
330	-2629.049	-2732.614	103.5655	1.389848	1.13129	0.3004088	0.851732	0.148268	1.031165
336	-2627.725	-2731.165	103.4399	1.274267	1.13129	0.3122175	0.851732	0.148268	1.223846
342	-2620.548	-2723.798	103.2498	1.251143	1.239695	0.3265187	0.769479	0.230521	1.295005
348	-2620.07	-2723.393	103.3231	1.139492	0.9003491	0.3265187	0.805432	0.194568	1.573804
354	-2621.875	-2725.75	103.8752	1.282718	0.7483795	0.2801633	0.621985	0.378015	1.254208
360	-2626.683	-2730.809	104.1261	1.223024	0.7483795	0.2534235	0.665954	0.334046	1.147879
